"ParkName","UnitCode","ParkType","Region","State.x","Year","Month","RecreationVisits","NonRecreationVisits","RecreationHours","NonRecreationHours","ConcessionerLodging","ConcessionerCamping","TentCampers","RVCampers","Backcountry","NonRecreationOvernightStays","MiscellaneousOvernightStays","ParkNameTotal","UnitCodeTotal","ParkTypeTotal","RegionTotal","StateTotal","YearTotal","RecreationVisitsTotal","NonRecreationVisitsTotal","RecreationHoursTotal","NonRecreationHoursTotal","ConcessionerLodgingTotal","ConcessionerCampingTotal","TentCampersTotal","RVCampersTotal","BackcountryTotal","NonRecreationOvernightStaysTotal","MiscellaneousOvernightStaysTotal","Park.Name","State.y","Acres","Latitude","Longitude","Category","n","city"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,4,"107,559","4,020","886,145","4,020","5,353","1,462","10,627","9,549","0","0","286","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Mammal",212,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,5,"105,660","3,625","654,201","3,625","2,704","833","3,814","2,387","0","0","12","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Bird",531,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,5,"105,660","3,625","654,201","3,625","2,704","833","3,814","2,387","0","0","12","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Mammal",212,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,6,"85,150","3,181","501,682","3,181","2,897","446","774","266","0","0","0","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Bird",531,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,6,"85,150","3,181","501,682","3,181","2,897","446","774","266","0","0","0","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Mammal",212,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,7,"135,277","5,222","804,340","5,222","5,746","203","237","224","0","0","0","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Bird",531,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,7,"135,277","5,222","804,340","5,222","5,746","203","237","224","0","0","0","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Mammal",212,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,8,"172,052","6,647","1,009,828","6,647","5,700","206","650","352","0","0","0","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Bird",531,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,8,"172,052","6,647","1,009,828","6,647","5,700","206","650","352","0","0","0","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Mammal",212,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,9,"138,167","5,085","821,187","5,085","3,755","752","2,006","1,565","0","0","0","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Bird",531,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,9,"138,167","5,085","821,187","5,085","3,755","752","2,006","1,565","0","0","0","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Mammal",212,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,10,"111,268","4,122","745,567","4,122","3,189","987","4,685","4,733","0","0","8","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Bird",531,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,10,"111,268","4,122","745,567","4,122","3,189","987","4,685","4,733","0","0","8","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Mammal",212,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,11,"91,802","3,665","876,929","3,665","2,326","785","11,661","17,024","0","0","21","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Bird",531,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,11,"91,802","3,665","876,929","3,665","2,326","785","11,661","17,024","0","0","21","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Mammal",212,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,12,"94,320","3,785","797,978","3,785","2,180","802","9,363","11,440","0","0","70","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Bird",531,"Los Angeles"
"Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,12,"94,320","3,785","797,978","3,785","2,180","802","9,363","11,440","0","0","70","Death Valley NP","DEVA","National Park","Pacific West ","CA",2017,"1,294,827","49,300","9,611,792","73,949","40,400","10,106","80,544","96,071","0","0","2,246","Death Valley","CA, NV",4740912,36.24,-116.82,"Mammal",212,"Los Angeles"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,1,"4,492","45","54,324","45","0","0","410","0","0","45","292","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,1,"4,492","45","54,324","45","0","0","410","0","0","45","292","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,2,"3,900","45","49,212","45","0","0","576","0","0","45","400","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,2,"3,900","45","49,212","45","0","0","576","0","0","45","400","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,3,"7,200","54","76,620","54","0","0","610","0","0","54","100","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,3,"7,200","54","76,620","54","0","0","610","0","0","54","100","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,4,"6,880","51","70,068","51","0","0","0","0","0","51","292","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,4,"6,880","51","70,068","51","0","0","0","0","0","51","292","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,5,"5,908","261","83,784","261","0","0","1,074","0","0","261","908","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,5,"5,908","261","83,784","261","0","0","1,074","0","0","261","908","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,6,"5,568","300","75,288","300","0","0","706","0","0","300","568","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,6,"5,568","300","75,288","300","0","0","706","0","0","300","568","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,7,"5,628","228","76,464","228","0","0","744","0","0","228","628","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,7,"5,628","228","76,464","228","0","0","744","0","0","228","628","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,8,"4,276","75","57,216","75","0","0","492","0","0","75","776","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,8,"4,276","75","57,216","75","0","0","492","0","0","75","776","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,9,"176","75","4,008","75","0","0","158","0","0","75","176","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,9,"176","75","4,008","75","0","0","158","0","0","75","176","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,10,"233","75","4,179","75","0","0","158","0","0","75","176","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,10,"233","75","4,179","75","0","0","158","0","0","75","176","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,11,"5,020","129","62,808","129","0","0","214","0","0","129","608","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,11,"5,020","129","62,808","129","0","0","214","0","0","129","608","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,12,"5,000","138","62,400","138","0","0","200","0","0","138","600","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Bird",283,"Miami"
"Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,12,"5,000","138","62,400","138","0","0","200","0","0","138","600","Dry Tortugas NP","DRTO","National Park","Southeast ","FL",2017,"54,281","1,476","676,371","17,712","0","0","5,342","0","0","1,476","5,524","Dry Tortugas","FL",64701,24.63,-82.87,"Mammal",6,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,1,"194,200","474","598,903","474","0","0","1,675","3,374","3,061","0","1,266","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,1,"194,200","474","598,903","474","0","0","1,675","3,374","3,061","0","1,266","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,2,"120,646","1,312","659,353","1,312","0","0","1,572","2,786","6,386","0","1,250","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,2,"120,646","1,312","659,353","1,312","0","0","1,572","2,786","6,386","0","1,250","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,3,"126,818","820","585,467","820","0","0","1,515","1,723","3,591","0","1,461","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,3,"126,818","820","585,467","820","0","0","1,515","1,723","3,591","0","1,461","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,4,"98,915","860","359,451","860","0","0","431","238","1,793","0","4","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,4,"98,915","860","359,451","860","0","0","431","238","1,793","0","4","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,5,"74,300","519","212,761","519","0","0","40","16","710","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,5,"74,300","519","212,761","519","0","0","40","16","710","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,6,"68,958","213","222,206","213","0","0","5","0","59","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,6,"68,958","213","222,206","213","0","0","5","0","59","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,7,"52,425","588","112,957","588","0","0","0","0","33","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,7,"52,425","588","112,957","588","0","0","0","0","33","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,8,"85,059","404","212,617","404","0","0","0","0","45","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,8,"85,059","404","212,617","404","0","0","0","0","45","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,9,"17,708","46","54,125","46","0","0","0","0","116","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,9,"17,708","46","54,125","46","0","0","0","0","116","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,10,"42,574","1,142","150,998","1,142","0","0","0","0","116","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,10,"42,574","1,142","150,998","1,142","0","0","0","0","116","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,11,"49,593","130","178,697","130","0","0","0","0","0","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,11,"49,593","130","178,697","130","0","0","0","0","0","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,12,"87,361","258","371,289","258","0","0","0","0","1,483","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Bird",370,"Miami"
"Everglades NP","EVER","National Park","Southeast ","FL",2017,12,"87,361","258","371,289","258","0","0","0","0","1,483","0","0","Everglades NP","EVER","National Park","Southeast ","FL",2017,"1,018,557","6,766","3,718,824","30,449","0","0","5,238","8,137","17,393","0","3,981","Everglades","FL",1508538,25.32,-80.93,"Mammal",42,"Miami"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,1,"3,173","35","6,609","35","0","0","0","0","21","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,1,"3,173","35","6,609","35","0","0","0","0","21","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,2,"6,547","35","13,356","35","0","0","0","0","21","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,2,"6,547","35","13,356","35","0","0","0","0","21","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,3,"24,744","35","51,669","35","0","0","0","0","168","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,3,"24,744","35","51,669","35","0","0","0","0","168","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,4,"23,064","35","100,274","35","0","0","1,818","1,422","240","0","451","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,4,"23,064","35","100,274","35","0","0","1,818","1,422","240","0","451","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,5,"67,737","45","397,242","45","0","0","4,363","2,983","818","0","1,071","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,5,"67,737","45","397,242","45","0","0","4,363","2,983","818","0","1,071","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,6,"96,529","45","474,809","45","0","0","5,280","2,640","892","0","1,111","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,6,"96,529","45","474,809","45","0","0","5,280","2,640","892","0","1,111","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,7,"97,242","45","499,707","45","0","0","6,593","2,554","617","0","970","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
